code,code_np,level,des_pt,des_en,class,level1,despt1,desen1,level2,despt2,desen2,level3,despt3,desen3,level4,despt4,desen4,level5,despt5,desen5
7321,7321,4,Operador de pré-impressão,Pre-press operator,2010,7,"7 Trabalhadores qualificados da indústria, construção e artífices",7 Industry and construction skilled workers and craftsman,73,"73 Trabalhadores qualificados da impressão, do fabrico de instrumentos de precisão, joalheiros, artesãos e similares","73 Printing and precision instruments manufacturing skilled workers, jewelers, craftsman and similar workers",732,732 Trabalhadores da impressão,732 Printing trades workers,7321,7321 Operador de pré-impressão,7321 Pre-press operator,,,
7321.0,73210,5,Operador de pré-impressão,Pre-press operator,2010,7,"7 Trabalhadores qualificados da indústria, construção e artífices",7 Industry and construction skilled workers and craftsman,73,"73 Trabalhadores qualificados da impressão, do fabrico de instrumentos de precisão, joalheiros, artesãos e similares","73 Printing and precision instruments manufacturing skilled workers, jewelers, craftsman and similar workers",732,732 Trabalhadores da impressão,732 Printing trades workers,7321,7321 Operador de pré-impressão,7321 Pre-press operator,73210,73210 Operador de pré-impressão,73210 Pre-press operator
7322,7322,4,Serígrafo e outros operadores de impressão,Silkscreen and others printing operators,2010,7,"7 Trabalhadores qualificados da indústria, construção e artífices",7 Industry and construction skilled workers and craftsman,73,"73 Trabalhadores qualificados da impressão, do fabrico de instrumentos de precisão, joalheiros, artesãos e similares","73 Printing and precision instruments manufacturing skilled workers, jewelers, craftsman and similar workers",732,732 Trabalhadores da impressão,732 Printing trades workers,7322,7322 Serígrafo e outros operadores de impressão,7322 Silkscreen and others printing operators,,,
7322.1,73221,5,Serígrafo e similar,Silkscreen and similar,2010,7,"7 Trabalhadores qualificados da indústria, construção e artífices",7 Industry and construction skilled workers and craftsman,73,"73 Trabalhadores qualificados da impressão, do fabrico de instrumentos de precisão, joalheiros, artesãos e similares","73 Printing and precision instruments manufacturing skilled workers, jewelers, craftsman and similar workers",732,732 Trabalhadores da impressão,732 Printing trades workers,7322,7322 Serígrafo e outros operadores de impressão,7322 Silkscreen and others printing operators,73221,73221 Serígrafo e similar,73221 Silkscreen and similar
7322.2,73222,5,Outros operadores de impressão,Others printing operators,2010,7,"7 Trabalhadores qualificados da indústria, construção e artífices",7 Industry and construction skilled workers and craftsman,73,"73 Trabalhadores qualificados da impressão, do fabrico de instrumentos de precisão, joalheiros, artesãos e similares","73 Printing and precision instruments manufacturing skilled workers, jewelers, craftsman and similar workers",732,732 Trabalhadores da impressão,732 Printing trades workers,7322,7322 Serígrafo e outros operadores de impressão,7322 Silkscreen and others printing operators,73222,73222 Outros operadores de impressão,73222 Others printing operators
7323,7323,4,Encadernadores e similares,Bookbinders and similar workers,2010,7,"7 Trabalhadores qualificados da indústria, construção e artífices",7 Industry and construction skilled workers and craftsman,73,"73 Trabalhadores qualificados da impressão, do fabrico de instrumentos de precisão, joalheiros, artesãos e similares","73 Printing and precision instruments manufacturing skilled workers, jewelers, craftsman and similar workers",732,732 Trabalhadores da impressão,732 Printing trades workers,7323,7323 Encadernadores e similares,7323 Bookbinders and similar workers,,,
7323.1,73231,5,Encadernador,Bookbinder,2010,7,"7 Trabalhadores qualificados da indústria, construção e artífices",7 Industry and construction skilled workers and craftsman,73,"73 Trabalhadores qualificados da impressão, do fabrico de instrumentos de precisão, joalheiros, artesãos e similares","73 Printing and precision instruments manufacturing skilled workers, jewelers, craftsman and similar workers",732,732 Trabalhadores da impressão,732 Printing trades workers,7323,7323 Encadernadores e similares,7323 Bookbinders and similar workers,73231,73231 Encadernador,73231 Bookbinder
7323.2,73232,5,Outros trabalhadores relacionados com o acabamento da impressão,Others print finishing workers,2010,7,"7 Trabalhadores qualificados da indústria, construção e artífices",7 Industry and construction skilled workers and craftsman,73,"73 Trabalhadores qualificados da impressão, do fabrico de instrumentos de precisão, joalheiros, artesãos e similares","73 Printing and precision instruments manufacturing skilled workers, jewelers, craftsman and similar workers",732,732 Trabalhadores da impressão,732 Printing trades workers,7323,7323 Encadernadores e similares,7323 Bookbinders and similar workers,73232,73232 Outros trabalhadores relacionados com o acabamento da impressão,73232 Others print finishing workers
74,74,2,Trabalhadores qualificados em electricidade e em electrónica,Electrical and electronic trades skilled workers,2010,7,"7 Trabalhadores qualificados da indústria, construção e artífices",7 Industry and construction skilled workers and craftsman,74,74 Trabalhadores qualificados em electricidade e em electrónica,74 Electrical and electronic trades skilled workers,,,,,,,,,
741,741,3,Instaladores e reparadores de equipamento eléctrico,Electrical equipment installers and repairers,2010,7,"7 Trabalhadores qualificados da indústria, construção e artífices",7 Industry and construction skilled workers and craftsman,74,74 Trabalhadores qualificados em electricidade e em electrónica,74 Electrical and electronic trades skilled workers,741,741 Instaladores e reparadores de equipamento eléctrico,741 Electrical equipment installers and repairers,,,,,,
7411,7411,4,Electricista de construções e similares,Building and related electrician,2010,7,"7 Trabalhadores qualificados da indústria, construção e artífices",7 Industry and construction skilled workers and craftsman,74,74 Trabalhadores qualificados em electricidade e em electrónica,74 Electrical and electronic trades skilled workers,741,741 Instaladores e reparadores de equipamento eléctrico,741 Electrical equipment installers and repairers,7411,7411 Electricista de construções e similares,7411 Building and related electrician,,,
7411.0,74110,5,Electricista de construções e similares,Building and related electrician,2010,7,"7 Trabalhadores qualificados da indústria, construção e artífices",7 Industry and construction skilled workers and craftsman,74,74 Trabalhadores qualificados em electricidade e em electrónica,74 Electrical and electronic trades skilled workers,741,741 Instaladores e reparadores de equipamento eléctrico,741 Electrical equipment installers and repairers,7411,7411 Electricista de construções e similares,7411 Building and related electrician,74110,74110 Electricista de construções e similares,74110 Building and related electrician
7412,7412,4,"Electromecânico, electricista e instalador de máquinas e equipamentos eléctricos","Electrical mechanics, electrician and machinery and electrical equipment installers",2010,7,"7 Trabalhadores qualificados da indústria, construção e artífices",7 Industry and construction skilled workers and craftsman,74,74 Trabalhadores qualificados em electricidade e em electrónica,74 Electrical and electronic trades skilled workers,741,741 Instaladores e reparadores de equipamento eléctrico,741 Electrical equipment installers and repairers,7412,"7412 Electromecânico, electricista e instalador de máquinas e equipamentos eléctricos","7412 Electrical mechanics, electrician and machinery and electrical equipment installers",,,
7412.1,74121,5,Instalador de sistemas solares térmicos,Solar thermal systems installer,2010,7,"7 Trabalhadores qualificados da indústria, construção e artífices",7 Industry and construction skilled workers and craftsman,74,74 Trabalhadores qualificados em electricidade e em electrónica,74 Electrical and electronic trades skilled workers,741,741 Instaladores e reparadores de equipamento eléctrico,741 Electrical equipment installers and repairers,7412,"7412 Electromecânico, electricista e instalador de máquinas e equipamentos eléctricos","7412 Electrical mechanics, electrician and machinery and electrical equipment installers",74121,74121 Instalador de sistemas solares térmicos,74121 Solar thermal systems installer
7412.2,74122,5,Instalador de sistemas solares fotovoltaicos,Solar photovoltaic systems installer,2010,7,"7 Trabalhadores qualificados da indústria, construção e artífices",7 Industry and construction skilled workers and craftsman,74,74 Trabalhadores qualificados em electricidade e em electrónica,74 Electrical and electronic trades skilled workers,741,741 Instaladores e reparadores de equipamento eléctrico,741 Electrical equipment installers and repairers,7412,"7412 Electromecânico, electricista e instalador de máquinas e equipamentos eléctricos","7412 Electrical mechanics, electrician and machinery and electrical equipment installers",74122,74122 Instalador de sistemas solares fotovoltaicos,74122 Solar photovoltaic systems installer
7412.3,74123,5,Instalador de sistemas de bioenergia,Bioenergy systems installer,2010,7,"7 Trabalhadores qualificados da indústria, construção e artífices",7 Industry and construction skilled workers and craftsman,74,74 Trabalhadores qualificados em electricidade e em electrónica,74 Electrical and electronic trades skilled workers,741,741 Instaladores e reparadores de equipamento eléctrico,741 Electrical equipment installers and repairers,7412,"7412 Electromecânico, electricista e instalador de máquinas e equipamentos eléctricos","7412 Electrical mechanics, electrician and machinery and electrical equipment installers",74123,74123 Instalador de sistemas de bioenergia,74123 Bioenergy systems installer
